Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Brighton Beach,Coops-Walkup,BROOKLYN,60,0.06641414171,-0.112848582,-0.03353531132,-0.02512343989,-0.1261309855,0.03950193216,0.07799609653,0.05535711054,66.63033999,0.03640923075,70.31883357,70.31883357,0,189000,250000,224125,4
Sea Gate,Coops-Walkup,BROOKLYN,60,0.2959815257,-0.112848582,-0.0652173913,0.2243267694,-0.1261309855,0.04,0.2070405047,0.1507419133,-1,-1,-1,-1,0,-1,-1,-1,null
Bellerose,Three_Family,QUEENS,105,0.09038768336,-0.05300122629,-0.0101010101,0.01899679544,-0.0514101331,0.0198019802,0.08166497202,0.05404957287,66.36697789,0.02892209293,69.04363414,69.04363414,0,625000,985000,778250,7
Boerum Hill,Two_Family,BROOKLYN,84,0.08195385059,0.02342607596,0.01251706873,0.08334674721,0.02594367885,0.03665158371,0.04203209624,0.03298067716,62.12331541,0.03888582852,70.74064443,70.74064443,0,227657,5850000,3076689.786,14
Bronx Park,Coops-Walkup,BRONX,52,0,-0.006578378845,-0.03518566889,0,-0.05481868598,0.04992209283,0,-0.006822903568,-1,-1,-1,-1,0,-1,-1,-1,null
Little Italy,Coops-Walkup,MANHATTAN,5,0,-0.03911735206,0.009615384615,0,0.0128784765,-0.01960784314,-0.3681241185,0.01413905177,58.32826606,-0.008765503735,62.62473245,62.62473245,0,826475,945000,885737.5,2
New Springville,Condos-Walkup,STATEN ISLAND,121,0.1770359174,-0.09269450241,-0.02941176471,0.09975296127,-0.04809539468,0.0298013245,0.1338346375,0.1001215724,75.64672462,0.0667677821,75.48946194,75.48946194,0,120000,8500000,816278.5714,14
Port Richmond,Coops-Walkup,STATEN ISLAND,121,0.01677320289,-0.09269450241,0.01640795207,0.1583307014,-0.04809539468,0.02068776545,-0.06775608176,0.03945828004,-1,-1,-1,-1,0,-1,-1,-1,null
Schuylerville,Condos-Walkup,BRONX,45,0.1001947103,-0.04420403653,-0.006355932203,-0.003478776492,-0.01116504854,-0.01271186441,0.1017571034,0.05675984752,-1,-1,-1,-1,0,-1,-1,-1,null
Tompkinsville,Coops-Elevator,STATEN ISLAND,120,0.04507657798,-0.007894660392,0.025,-0.06596693806,0.04688049766,0.0127388535,0.07556756652,0.02890285821,-1,-1,-1,-1,0,-1,-1,-1,null
Tremont,Two_Family,BRONX,48,0.2130389634,-0.06928387142,-0.005102040816,0.02377241676,-0.04227152865,-0.006481481481,0.2035724597,0.1153771847,78.71948508,0.02175867576,67.82357039,67.82357039,0,150000,1100000,467523.8095,21
Clinton Hill,Coops-Elevator,BROOKLYN,88,0.02240921673,-0.09118344794,0.02048730705,0.01289209698,0.001842126969,-0.004594820384,0.01606673519,0.04256100867,64.0529701,0.004100100455,64.81598517,64.81598517,0,150000,1434000,643731.2524,103
Cobble Hill,Two_Family,BROOKLYN,76,0.07689580057,-0.01335579353,0.05741469816,-0.2274137189,0.04450292171,0.1041666667,0.1711425753,0.05296352286,66.14822748,-0.08964538336,48.84937818,48.84937818,0,1900000,6325000,3951272.727,11
Crotona Park,Coops-Elevator,BRONX,48,0.1678432778,-0.06928387142,0.0389612417,0.07833306333,-0.04227152865,0.04797905011,0.1339220067,0.1060549469,-1,-1,-1,-1,0,-1,-1,-1,null
Elmhurst,Condos-Walkup,QUEENS,110,0.1305851786,-0.1103019787,0.01597161043,0.1092123858,-0.05773634548,0.06726030194,0.08036755179,0.09584682661,74.78571232,0.08328155273,78.30206554,78.30206554,0,370000,510000,417500,3
Gerritsen Beach,Coops-Elevator,BROOKLYN,61,-0.03022701348,0.01230195155,0.02160288203,-0.07984187346,-0.09159095711,0.1043862794,0.009321788712,-0.01189202102,-1,-1,-1,-1,0,-1,-1,-1,null
Jamaica Hills,Three_Family,QUEENS,103,0.1900804734,-0.2441680086,0.02846054334,0.09619070442,-0.1401270648,0.04427083333,0.1491589746,0.1659017514,88.8960606,0.09639164476,80.5349591,80.5349591,0,875000,1250000,1068000,5
Sheepshead Bay,Two_Family,BROOKLYN,61,0.1349071908,0.01230195155,-0.002032520325,0.04743184332,-0.09159095711,0.04365079365,0.1138923308,0.05650952032,66.86245648,0.05973431504,74.29153111,74.29153111,0,425000,1376000,870417.6,110
South Slope,Condos-Elevator,BROOKLYN,72,-0.162981112,0.01480104502,-0.00900032144,0.4547459402,-0.02067103582,-6.37E-04,-0.5052296477,-0.08003189426,39.36050827,0.2106776467,100,100,0,800000,1775000,1299205.882,17
Sunset Park,Two_Family,BROOKLYN,72,0.1431848243,0.01480104502,-0.0203998368,0.01944770195,-0.02067103582,0.01460665238,0.1347714711,0.05489289824,66.53683911,0.01860443972,67.28634507,67.28634507,0,162500,3000000,1158263.261,111
Westchester Square,Condos-Elevator,BRONX,43,-0.08633553655,-0.08168790457,-4.24E-04,0.3573099483,-0.02424646445,0.05167467949,-0.3226299574,-0.01445056623,-1,-1,-1,-1,0,-1,-1,-1,null
Bull's Head,Two_Family,STATEN ISLAND,121,0.2270616224,-0.09269450241,-0.02105263158,0.2201235139,-0.04809539468,0,0.1314696457,0.1247229229,80.60188837,0.1134841996,83.44614047,83.44614047,0,172545,884859,597487.6364,66
Dongan Hills,Condos-Elevator,STATEN ISLAND,122,0.1855698197,-0.04834150702,0.025,0.2561500639,0.008673106486,0.01020408163,0.06594006351,0.104258871,-1,-1,-1,-1,0,-1,-1,-1,null
Harlem,Condos-Elevator,MANHATTAN,28,0.2007510966,-0.0374289652,-0.004226361393,-0.02248894449,0.09942238517,0.05139622676,0.2096382969,0.1005100927,75.72497974,-0.02709768388,59.50241974,59.50241974,0,276248,7238750,1064296.851,289
Port Richmond,One_Family,STATEN ISLAND,121,0.01677320289,-0.09269450241,0.01640795207,0.1583307014,-0.04809539468,0.02068776545,-0.06775608176,0.03945828004,63.42802357,0.09084937538,79.5910071,79.5910071,0,110000,578000,340880.2143,84
Rosebank,Condos-Elevator,STATEN ISLAND,120,0.2030032535,-0.007894660392,-0.02884615385,0.06903726673,0.04688049766,0.05454545455,0.174508412,0.08650832374,72.90476636,0.03063898437,69.33605282,69.33605282,0,422000,780000,607400,5
Rosedale,Condos-Walkup,QUEENS,105,0.09028119129,-0.05300122629,0.0206185567,-0.01232410769,-0.0514101331,0.0412371134,0.09585259628,0.06168154314,-1,-1,-1,-1,0,-1,-1,-1,null
Canarsie,Three_Family,BROOKLYN,69,0.107546406,-0.05226468164,0.0187664042,0.09031997136,-0.006960020348,0.04522875817,0.06533704014,0.06876688825,69.33131546,0.05403918276,73.32154371,73.32154371,0,130000,860000,606643.7143,42
Douglaston,Condos-Walkup,QUEENS,111,0.1065284223,-0.09922647185,-0.02397260274,0.09540481913,0.03992337165,0.006666666667,0.06177272032,0.0717125809,-1,-1,-1,-1,0,-1,-1,-1,null
Downtown Brooklyn,Coops-Walkup,BROOKLYN,84,0.0183957528,0.02342607596,0.02335833128,0.03980683716,0.02594367885,0.04937764021,-0.00153828287,0.007089848792,56.90842714,0.02247438312,67.94546872,67.94546872,0,576330,1250000,808776.6667,3
Marine Park,Three_Family,BROOKLYN,63,0.2219258161,-0.08564491114,-0.02894736842,0.2076844781,-0.01484015572,0.0152284264,0.1317665061,0.1183232485,79.31287642,0.1017171684,81.44199526,81.44199526,0,870000,1250000,1060000,2
Midland Beach,Two_Family,STATEN ISLAND,122,-0.06040889209,-0.04834150702,-0.02127659574,-0.1054282887,0.008673106486,0,-0.007309437016,-0.01800069827,51.85473022,-0.05004466186,55.59412076,55.59412076,0,106958,888000,649690.6538,26
Unionport,Coops-Elevator,BRONX,49,0.1482682121,-0.005552873008,-0.06629834254,0.07369585502,0.01740845262,-0.02094240838,0.115682962,0.05181197173,65.91628393,0.02270499688,67.98474655,67.98474655,0,115000,150000,140000,4
Dyker Heights,Condos-Elevator,BROOKLYN,68,0.1071431771,0.005630113062,-0.0125,0.02429328289,0.04791013466,0.03039513678,0.09616461274,0.04340039578,64.22203807,0.004157721096,64.82579904,64.82579904,0,480000,480000,480000,1
Greenpoint,Coops-Walkup,BROOKLYN,94,0.08748682504,-0.01479122645,-0.01269376215,-0.007355785926,0.0181342633,0.04537316773,0.09083065259,0.04063299867,63.66463348,0.002592909277,64.55928236,64.55928236,0,110000,725000,406249.75,4
Kips Bay,Three_Family,MANHATTAN,13,0,-0.06703331144,0.01282051282,0,-0.08380938502,0.03821656051,0.375,0.02331512164,60.17649504,0.03469695563,70.02720113,70.02720113,0,6650000,6650000,6650000,1
Manhattan Beach,Two_Family,BROOKLYN,61,-0.01509715457,0.01230195155,-0.08979328165,-0.1898831468,-0.09159095711,0.005910165485,0.07292116839,-0.03293262543,48.8471659,-0.05649258757,54.49591857,54.49591857,0,950000,2200000,1493343.75,8
Midwood,One_Family,BROOKLYN,70,0.1169455962,-0.04920125806,0.01293103448,-0.1575087788,-0.05054393305,0.02586206897,0.1814129217,0.07061865433,69.70429516,-0.04925025329,55.72942338,55.72942338,0,220000,5300000,1275085.658,117
Rossville,Coops-Elevator,STATEN ISLAND,123,0.1540380271,-0.08360121338,0.08333333333,0.08226553377,-0.05428951547,0.08695652174,0.1177485853,0.1152308095,-1,-1,-1,-1,0,-1,-1,-1,null
SoHo,Coops-Elevator,MANHATTAN,1,0.4957060822,-0.001459987225,-0.009900990099,-0.1737886957,0.07452762329,-0.0198019802,0.5360230562,0.2210304856,100,-0.1055136951,46.14670828,46.14670828,0,155570,1.60E+07,3234975.339,62
Van Nest,Coops-Walkup,BRONX,49,0.09956373251,-0.005552873008,0.02898550725,0.1236843684,0.01740845262,0.05797101449,0.04020810535,0.05371591834,-1,-1,-1,-1,0,-1,-1,-1,null
Country Club,Coops-Elevator,BRONX,45,0.1758109371,-0.04420403653,-0.07446808511,-0.08606778486,-0.01116504854,-0.02,0.2098156456,0.07375911136,70.33684087,-0.04038098862,57.24002482,57.24002482,0,105000,155000,121666.6667,3
East New York,One_Family,BROOKLYN,75,0.139863681,-0.08579150635,0.0078873273,0.08768946128,-0.08745498743,0.05786216519,0.1004219225,0.09064794018,73.73856112,0.0801622951,77.7707977,77.7707977,0,139000,900000,399679.3465,101
Great Kills,Three_Family,STATEN ISLAND,122,0.09665938123,-0.04834150702,0,0.07048322066,0.008673106486,0.02739726027,0.06366129754,0.05799917366,67.16250002,0.03596483242,70.24314423,70.24314423,0,578671,578671,578671,1
Parkchester,Condos-Elevator,BRONX,43,0.1349344427,-0.08168790457,-0.02517247454,0.1115272615,-0.02424646445,0.04981271911,0.08384639114,0.07893375195,71.37910851,0.0699143868,76.02538749,76.02538749,0,101850,313180,142442.1504,246
Prospect Heights,Three_Family,BROOKLYN,77,-0.1566049153,-0.06301534287,-0.04724241257,0.136370812,-0.03261375732,-0.006955161406,-0.2412393225,-0.06337821217,42.71486565,0.06941220226,75.93985608,75.93985608,0,2465000,3200000,2852750,4
Throgs Neck,Three_Family,BRONX,45,0.07256819931,-0.04420403653,-0.02830188679,0.05681627579,-0.01116504854,0.01818181818,0.0454512467,0.03884142895,63.30377844,0.03346229321,69.81691506,69.81691506,0,282500,785000,570954.5455,11
Williamsburg,Three_Family,BROOKLYN,90,-0.007315307005,-0.03072022028,0.002854066827,0.1187851488,-0.02937561068,0.01191388827,-0.07092000297,0.006637694637,56.81735499,0.06524447224,75.23001381,75.23001381,0,200000,3200000,2066802.839,31
Bloomfield,Condos-Elevator,STATEN ISLAND,121,0,-0.09269450241,-0.03618618619,0,-0.04809539468,0.06856982928,0,0.01876180418,-1,-1,-1,-1,0,-1,-1,-1,null
College Point,Three_Family,QUEENS,109,0.1443611906,0.00832101604,-0.03921568627,0.1109644182,0.005724665602,0.03703703704,0.09409984893,0.05266230937,66.08755755,0.05747584778,73.90687195,73.90687195,0,400000,1555677,944925.1818,11
Van Nest,One_Family,BRONX,49,0.09956373251,-0.005552873008,0.02898550725,0.1236843684,0.01740845262,0.05797101449,0.04020810535,0.05371591834,66.29977374,0.06492818363,75.17614395,75.17614395,0,200000,640389,439195.8667,45
Bay Terrace,Coops-Elevator,STATEN ISLAND,122,0.1670795679,-0.04834150702,-0.01960784314,0.08283759992,0.008673106486,0,0.1310903739,0.08478629686,-1,-1,-1,-1,0,-1,-1,-1,null
Flushing,Condos-Walkup,QUEENS,109,0.1503131226,0.00832101604,0.04998112949,0.1251941685,0.005724665602,0.08329151164,0.09357346434,0.07763988271,71.11849948,0.07544285406,76.96698873,76.96698873,0,155000,659000,443716.8293,41
Inwood,One_Family,MANHATTAN,34,0.2168511916,0.001891517943,0.05444219932,0.1816926133,0.008248143294,0.0629101776,0.1385958017,0.1106261307,77.76253555,0.09501477739,80.30045287,80.30045287,0,635000,637500,636250,2
Long Island City,Three_Family,QUEENS,108,0.2179489279,0.01272315638,0.004374540093,0.1677692819,-0.05233356211,0.07193034262,0.1463399621,0.09535370565,74.6863887,0.1091788311,82.71285579,82.71285579,0,450000,6800000,2491449.9,10
Navy Yard,Three_Family,BROOKLYN,84,0.07526561483,0.02342607596,0.02,0.4301188782,0.02594367885,0.04,-0.1780947899,0.03184170389,61.89390527,0.1957703915,97.46101599,97.46101599,0,1150000,1150000,1150000,1
Prospect-Lefferts Gardens,One_Family,BROOKLYN,71,0,-0.08841526654,0.01760816666,0.1115224121,-0.02128274268,0.06645549457,0,0.03092662163,61.7095909,0.07318378188,76.58222654,76.58222654,0,450000,2675000,1509518.519,27
St. Albans,Three_Family,QUEENS,113,0.08283929829,-0.1162328571,-0.003880718954,0.06810238575,-0.01653521893,0.002032520325,0.05050796176,0.07117736163,69.81682906,0.03611476935,70.26868129,70.26868129,0,325000,815000,570000,2
Bayside,Coops-Elevator,QUEENS,111,0.0663697124,-0.09922647185,-0.002398081535,0.01898162712,0.03992337165,0.03294117647,0.05742389835,0.05903479175,67.37109252,0.004800014828,64.93519366,64.93519366,0,127000,6100000,589072.7379,145
Co-op City,Condos-Elevator,BRONX,45,0,-0.04420403653,-0.01792114695,0,-0.01116504854,-0.007067137809,-0.303030303,0.00878092422,-1,-1,-1,-1,0,-1,-1,-1,null
East Village,Coops-Walkup,MANHATTAN,9,-0.6389571429,-0.1020739933,0.007013292208,0.451769183,2.38E-04,0.01402658442,-1.1172,-0.2551551932,4.087460059,0.2067313224,99.32786726,99.32786726,0,145000,2300000,790670.3125,32
Morrisania,Coops-Walkup,BRONX,42,0.314701061,-0.01524550237,0.01486642168,0.1052421943,0.05636415158,0.02755740001,0.2766369011,0.1499057336,85.67416887,0.03733909196,70.4772063,70.4772063,0,110000,140000,125000,3
Upper West Side,Condos-Walkup,MANHATTAN,20,0.05333916493,0.1236454571,-0.007311333833,-0.1807491861,0.02723680096,0.01691032872,0.1318021888,-0.01491884636,52.47547179,-0.08528059186,49.5927837,49.5927837,0,415000,1230000,821000,5
Washington Heights,Three_Family,MANHATTAN,34,0.3164874382,0.001891517943,0.01578192253,-0.01329497848,0.008248143294,0.03438395415,0.3210010763,0.1457973725,84.84666949,1.39E-04,64.1413026,64.1413026,0,816425,816425,816425,1
Bensonhurst,Condos-Walkup,BROOKLYN,62,0.195609427,-0.06129716783,0.05141655128,0.102415684,-0.08088568486,0.04483837331,0.1521951713,0.1192675303,79.50307212,0.08156235658,78.00925432,78.00925432,0,450000,625000,563333.3333,3
Cambria Heights,Coops-Elevator,QUEENS,105,0.1746966091,-0.05300122629,0.01217175787,0.09237768059,-0.0514101331,0.09222253219,0.1347308295,0.09755678143,-1,-1,-1,-1,0,-1,-1,-1,null
Eltingville,Coops-Walkup,STATEN ISLAND,122,0.1046035176,-0.04834150702,-0.02197802198,0.1101679759,0.008673106486,0.0625,0.05240627628,0.05607952951,-1,-1,-1,-1,0,-1,-1,-1,null
Flatiron District,Condos-Elevator,MANHATTAN,13,0,-0.06703331144,0.003219262657,0,-0.08380938502,-0.0039897154,0,0.0209148091,59.69302801,0.02414538666,68.23007184,68.23007184,0,432978,2.82E+07,5015525.336,235
Melrose,Three_Family,BRONX,40,0.0737093152,-0.1402715324,0.02058752945,-0.128059528,-0.03755912156,0.06669770144,0.1294504006,0.08039753393,71.67394108,-0.02968462575,59.06181522,59.06181522,0,280000,710000,574487.3684,19
Springfield Gardens,One_Family,QUEENS,113,0.179898234,-0.1162328571,-0.01547075806,0.1805269764,-0.01653521893,0.04309397223,0.09852824927,0.1119563729,78.03047077,0.0969711981,80.63366786,80.63366786,0,145000,890000,412733.5021,233
Concord,Coops-Elevator,STATEN ISLAND,120,0.03542897796,-0.007894660392,-0.0495049505,0.2263845491,0.04688049766,0.01869158879,-0.08768901574,0.005935200576,-1,-1,-1,-1,0,-1,-1,-1,null
Howard Beach,One_Family,QUEENS,106,0.09541740726,-0.05380434783,0.01063829787,0.1482340728,-0.01159383361,0.04895104895,0.023005468,0.06173871208,67.91571172,0.08242124506,78.15553907,78.15553907,0,105000,1300000,573298.9125,160
Hunts Point,Three_Family,BRONX,41,0.1609771137,-0.1590577029,-0.01758756039,-0.1121503037,0.007973519436,-0.005206009222,0.2055272914,0.1157601219,78.79661566,-0.05416119482,54.89299831,54.89299831,0,217500,755000,550312.5,8
Richmondtown,One_Family,STATEN ISLAND,121,0.1063636901,-0.09269450241,-0.02,0.1171062717,-0.04809539468,0,0.05078412392,0.07067201125,69.71504222,0.06712644067,75.55054819,75.55054819,0,350000,1700000,785458.5769,52
Civic Center,One_Family,MANHATTAN,5,0,-0.03911735206,0.09645479053,0,0.0128784765,0.09108981821,0,0.03584890325,-1,-1,-1,-1,0,-1,-1,-1,null
Concourse,One_Family,BRONX,44,0.0737093152,-0.06715625229,0.02907933721,-0.128059528,-0.04108725349,0.01858694435,0.1294504006,0.06058590183,67.68351457,-0.04065387544,57.1935471,57.1935471,0,158000,615000,387765,10
Flatlands,Coops-Walkup,BROOKLYN,63,0.1540410219,-0.08564491114,-0.02077151335,-0.06876005286,-0.01484015572,0.005797101449,0.1821584365,0.08981905487,-1,-1,-1,-1,0,-1,-1,-1,null
Kew Gardens,Two_Family,QUEENS,102,0.1582567277,-0.1037101775,0.03846153846,0.03664107792,-0.01849491009,-0.0202020202,0.1425477401,0.1119439653,78.02797165,0.01698645304,67.01077172,67.01077172,0,165000,1800000,1038436.25,16
New Brighton,Two_Family,STATEN ISLAND,120,0.1893354752,-0.007894660392,-0.02127659574,-0.05745991185,0.04688049766,-0.04255319149,0.2119753876,0.08225021302,72.04710467,-0.0505594075,55.50644996,55.50644996,0,160000,955000,470671.1613,62
Canarsie,Two_Family,BROOKLYN,69,0.107546406,-0.05226468164,0.0187664042,0.09031997136,-0.006960020348,0.04522875817,0.06533704014,0.06876688825,69.33131546,0.05403918276,73.32154371,73.32154371,0,109343,1215625,565419.7419,279
Jamaica,Coops-Walkup,QUEENS,103,0.06081708314,-0.2441680086,0.03265807244,0.1028095479,-0.1401270648,0.008090001264,0.00992236618,0.1087826081,-1,-1,-1,-1,0,-1,-1,-1,null
Fordham,Coops-Walkup,BRONX,52,0.1949466391,-0.006578378845,7.56E-04,0.2436768358,-0.05481868598,0.008446717195,0.08325144564,0.08988849604,-1,-1,-1,-1,0,-1,-1,-1,null
Grant City,Coops-Walkup,STATEN ISLAND,122,0.1095303657,-0.04834150702,0.006802721088,-0.03011353456,0.008673106486,0.02702702703,0.1227390793,0.06549179696,68.67165194,-0.00939626574,62.5173019,62.5173019,0,142000,155900,149300,3
Kips Bay,Two_Family,MANHATTAN,13,0,-0.06703331144,0.01282051282,0,-0.08380938502,0.03821656051,0.375,0.02331512164,60.17649504,0.03469695563,70.02720113,70.02720113,0,5750000,5750000,5750000,1
Park Slope,Coops-Elevator,BROOKLYN,78,0.0599093353,-0.04648326716,-0.03384545178,0.02426135288,1.63E-04,0.003085059498,0.04836536344,0.03244281809,62.01498071,0.01164009583,66.10018722,66.10018722,0,215000,3845000,1096496.506,85
Woodhaven,Condos-Elevator,QUEENS,102,0.1516661287,-0.1037101775,-0.02083333333,0.1056194071,-0.01849491009,0.01619433198,0.1043680721,0.09415447782,-1,-1,-1,-1,0,-1,-1,-1,null
Baychester,Coops-Walkup,BRONX,47,0.1309562722,0.02221669155,0,0.0656662679,0.07898425531,0.01960784314,0.1014541975,0.05226531503,-1,-1,-1,-1,0,-1,-1,-1,null
Bushwick,Coops-Elevator,BROOKLYN,83,0.100924902,-0.03563333552,0.01181322202,0.1978106955,-0.00932107519,0.02918874556,0.002241223239,0.05905951208,-1,-1,-1,-1,0,-1,-1,-1,null
Clinton Hill,Coops-Walkup,BROOKLYN,88,0.02240921673,-0.09118344794,0.02048730705,0.01289209698,0.001842126969,-0.004594820384,0.01606673519,0.04256100867,64.0529701,0.004100100455,64.81598517,64.81598517,0,455000,1256700,914140,5
Crotona Park,Coops-Walkup,BRONX,48,0.1678432778,-0.06928387142,0.0389612417,0.07833306333,-0.04227152865,0.04797905011,0.1339220067,0.1060549469,-1,-1,-1,-1,0,-1,-1,-1,null
Flushing Meadows Corona Park,Condos-Elevator,QUEENS,110,0,-0.1103019787,0,0,-0.05773634548,0.08,0,0.03309059362,62.1454546,0.03732090364,70.47410849,70.47410849,0,390000,509804,449902,2
Gerritsen Beach,Coops-Walkup,BROOKLYN,61,-0.03022701348,0.01230195155,0.02160288203,-0.07984187346,-0.09159095711,0.1043862794,0.009321788712,-0.01189202102,-1,-1,-1,-1,0,-1,-1,-1,null
Glen Oaks,Coops-Elevator,QUEENS,105,-0.1375863226,-0.05300122629,-0.02272727273,0.08395773989,-0.0514101331,0.04347826087,-0.1874334364,-0.05169529547,45.06801961,0.0640735881,75.03059037,75.03059037,0,110000,1200000,553468.7257,113
Great Kills,Two_Family,STATEN ISLAND,122,0.09665938123,-0.04834150702,0,0.07048322066,0.008673106486,0.02739726027,0.06366129754,0.05799917366,67.16250002,0.03596483242,70.24314423,70.24314423,0,200000,1050000,641037.9787,94
Kensington,Two_Family,BROOKLYN,66,0.2112510426,-0.09430724152,0.02870660629,-0.00662025875,-0.03806974689,0.07849554981,0.21385329,0.1305317932,81.77190151,0.02806569508,68.89777359,68.89777359,0,550000,1830000,1340190.476,21
Red Hook,Three_Family,BROOKLYN,76,0.160288851,-0.01335579353,-0.03636363636,0.03099501959,0.04450292171,0.03448275862,0.1470705688,0.06704581193,68.98465909,0.009217571957,65.68758615,65.68758615,0,160079,2300000,1173604.833,6
