Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Schuylerville,Coop_Elevator,BRONX,45,0.10019471025575429,-0.04420403652649316,-0.006355932203389694,-0.003478776491818358,-0.011165048543689354,-0.012711864406779388,0.1017571033920855,0.05116078014926384,65.60726185619912,7.048154364447E-5,62.873758578882104,71.71620939150144,102500.0,170000.0,127369.23076923077,13
Woodlawn,Condo_Elevator,BRONX,47,0.12425755693164421,0.022216691554670487,-0.015625000000000038,0.011611775188715763,0.07898425530527753,-0.03124999999999989,0.1191434025400431,0.030697218304207272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Elmhurst,Coop_Elevator,QUEENS,110,0.13058517864588431,-0.11030197872303142,0.015971610425348712,0.10921238577763381,-0.057736345476101535,0.0672603019374154,0.08036755179223623,0.09381850662160926,76.55001498046924,0.0781339486969663,79.74065539250881,70.45777498305803,125000.0,1.25E7,393435.91964285716,112
Ridgewood,Condo_Elevator,QUEENS,104,0.12996611091968785,0.005564017561150304,0.009900645179270933,0.17236900492539264,-0.027196347031963233,0.05076608644363048,0.04791077474061371,0.045737693092248365,64.21610701172288,0.08389921214758034,80.98633544325381,68.54821064094129,385320.0,565000.0,490683.21428571426,14
West Brighton,Coop_Elevator,STATEN ISLAND,120,0.18578119182788422,-0.00789466039161007,0.04697986577181209,-0.057849924472905934,0.046880497656678614,0.08108108108108115,0.20867037145027154,0.07992624773935651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bellerose,Coop_Walkup,QUEENS,105,0.09038768335683992,-0.053001226290391966,-0.010101010101010065,0.018996795444782125,-0.0514101331016721,0.019801980198019906,0.08166497201867011,0.05031092716579824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Gramercy,Three_Family,MANHATTAN,13,0.2595132654867256,-0.06703331144409284,0.017312234498152917,-0.9129678328981723,-0.08380938501894483,0.03694277973893805,0.4915929203539823,0.1219710261225293,83.77182674121755,-0.2767792925720478,3.0558086060242,94.65183772472729,1.35E7,1.35E7,1.35E7,1
Upper East Side,Three_Family,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,35.791121349599656,-0.007447203221189486,61.24943906259949,57.6541016416792,3950000.0,3950000.0,3950000.0,1
Coney Island,Three_Family,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,84.41971177037462,-0.008974680247558604,60.91940251248891,82.9908827108218,650000.0,1081898.0,921864.6,10
Douglaston,Coop_Elevator,QUEENS,111,0.1065284222783018,-0.09922647185217003,-0.02397260273972594,0.09540481913034515,0.039923371647509684,0.006666666666666643,0.06177272031767796,0.07098238585334214,70.69198989220847,0.019089004703283587,66.98302350624131,69.36376533832309,150000.0,420810.0,276850.55555555556,18
Jamaica Hills,Coop_Walkup,QUEENS,103,0.19008047338409337,-0.2441680086279495,0.028460543337645576,0.09619070441584976,-0.1401270648030497,0.04427083333333341,0.14915897459425198,0.17131050497002387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Mill Basin,Two_Family,BROOKLYN,63,0.0220456395267914,-0.08564491113879623,0.0018274853801169175,0.13278155493144775,-0.014840155715465292,0.09154437456324259,-0.047498607413664885,0.04243080963492472,63.36781029558906,0.07529570015300348,79.12740508390513,62.93488822832384,650000.0,1400000.0,922961.5384615385,26
Brighton Beach,One_Family,BROOKLYN,60,0.066414141709776,-0.11284858199304187,-0.033535311324696934,-0.025123439889087808,-0.1261309855233854,0.03950193215972516,0.07799609653290593,0.06000055456446411,67.87488081058679,0.05153467328810472,73.99344418092717,70.31825261474216,243800.0,995000.0,541825.7,10
Longwood,Coop_Walkup,BRONX,41,0.31470106100448736,-0.15905770288988824,0.030263974414053266,0.10524219427664565,0.007973519436472678,0.045695045695045705,0.2766369011116028,0.1813344461110392,99.0,0.04506912164599833,72.59645534136672,82.00509991660321,110000.0,140000.0,125000.0,3
Lower East Side,Coop_Walkup,MANHATTAN,7,0.0,-0.002726294990120216,-0.02336887279554758,0.0,0.018975144537233934,0.040759997432441214,0.0,-0.004751700202838809,51.26433925681231,0.00259994154321673,63.420290040560424,65.72942469363818,250000.0,2150000.0,737058.8235294118,17
Morris Park,Three_Family,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,58.50684735541052,0.031117814571654703,69.5820458433105,68.09503123918698,140000.0,925000.0,581498.5151515151,33
Sea Gate,One_Family,BROOKLYN,60,0.29598152567589825,-0.11284858199304187,-0.06521739130434799,0.22432676942328342,-0.1261309855233854,0.040000000000000036,0.2070405047493504,0.13242861895769414,86.45445580124333,0.13896676350750337,92.88458619277084,77.91046055602206,375180.0,2300000.0,854977.1428571428,14
Woodhaven,Condo_Walkup,QUEENS,102,0.15166612866709187,-0.10371017749755511,-0.02083333333333326,0.10561940710937541,-0.01849491009418701,0.016194331983805686,0.10436807205838151,0.08935888269917089,75.40601206128017,0.04841333952190762,73.31902865116427,71.8698233087309,255000.0,420000.0,351375.0,8
Bedford-Stuyvesant,Three_Family,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,55.96617294258098,0.040245138944578714,71.55415448768113,65.72942469363818,135000.0,3500000.0,1367610.4830508474,118
Bellerose,Two_Family,QUEENS,105,0.09038768335683992,-0.053001226290391966,-0.010101010101010065,0.018996795444782125,-0.0514101331016721,0.019801980198019906,0.08166497201867011,0.05031092716579824,65.38925372123633,0.03216342669584756,69.80796755097946,70.53410749744167,450000.0,1020000.0,673973.6842105263,19
Bronx Park,One_Family,BRONX,52,0.0,-0.006578378845489072,-0.03518566888685742,0.0,-0.054818685983307296,0.0499220928325406,0.0,-0.006165065683518725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Floral Park,Coop_Elevator,QUEENS,105,0.180297819201256,-0.053001226290391966,0.0,0.1410544359651192,-0.0514101331016721,0.039215686274509665,0.11809985546907247,0.08430472723659639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Kew Gardens,Three_Family,QUEENS,102,0.15825672766655172,-0.10371017749755511,0.03846153846153849,0.03664107791730906,-0.01849491009418701,-0.02020202020202031,0.14254774013449945,0.10648931029769977,79.80038690555158,0.015171836258227897,66.13665479660428,74.1160886306404,690000.0,1201888.0,910977.6,5
Little Italy,One_Family,MANHATTAN,5,0.0,-0.03911735205616833,0.009615384615384581,0.0,0.012878476503630552,-0.01960784313725501,-0.36812411847672777,0.018050786976313477,57.113736504519856,-0.010053351385765973,60.686337860771005,44.07118398174414,7090000.0,7090000.0,7090000.0,1
Marine Park,Coop_Walkup,BROOKLYN,63,0.22192581609135023,-0.08564491113879623,-0.028947368421052482,0.20768447805251086,-0.014840155715465292,0.015228426395939123,0.13176650608570076,0.10469515798222795,79.34014283069979,0.0824327362035497,80.66947918091216,73.4817847356216,150000.0,240000.0,195000.0,2
New Brighton,Three_Family,STATEN ISLAND,120,0.18933547520086827,-0.00789466039161007,-0.021276595744680965,-0.05745991185362548,0.046880497656678614,-0.042553191489361736,0.21197538758480058,0.06410613154077768,68.92806200423556,-0.0495014660837808,52.16292346006674,78.20079980566817,130000.0,730000.0,467500.0,10
Huguenot,Condo_Walkup,STATEN ISLAND,123,0.0913703511840317,-0.08360121338343847,-0.006993006993006968,0.12280762126046464,-0.05428951547143899,0.0408163265306121,0.03192697870840578,0.06367185651953475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Jamaica Hills,Two_Family,QUEENS,103,0.19008047338409337,-0.2441680086279495,0.028460543337645576,0.09619070441584976,-0.1401270648030497,0.04427083333333341,0.14915897459425198,0.17131050497002387,96.42861323588224,0.10078528080010064,84.63484847932584,74.50505447163064,399000.0,971000.0,819980.380952381,21
Emerson Hill,Condo_Elevator,STATEN ISLAND,122,-0.6602086352558739,-0.04834150701809471,0.02857142857142864,-0.38525299433890753,0.008673106486473918,0.1111111111111112,-0.3920608331243407,-0.20459356238946078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Flushing,Coop_Elevator,QUEENS,109,0.15031312255885054,0.008321016039853312,0.0499811294860359,0.12519416850416368,0.00572466560246606,0.08329151163796827,0.09357346433767327,0.06177646885116534,68.3304463837271,0.06235097064496293,76.3304832348717,71.2347325861426,113000.0,611800.0,268795.2039800995,402
Longwood,Two_Family,BRONX,41,0.31470106100448736,-0.15905770288988824,0.030263974414053266,0.10524219427664565,0.007973519436472678,0.045695045695045705,0.2766369011116028,0.1813344461110392,99.0,0.04506912164599833,72.59645534136672,82.00509991660321,150000.0,703101.0,414900.1153846154,52
Lower East Side,Two_Family,MANHATTAN,7,0.0,-0.002726294990120216,-0.02336887279554758,0.0,0.018975144537233934,0.040759997432441214,0.0,-0.004751700202838809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Pelham Gardens,Three_Family,BRONX,49,0.09887051506975328,-0.005552873008208563,-0.025749754178957817,0.008069340436215967,0.017408452619768054,0.06615687637585445,0.09522002625574681,0.03038839093295761,60.27863452903363,0.01240010719873198,65.53777711736892,71.33160652778011,673100.0,673100.0,673100.0,1
Prospect Heights,Coop_Walkup,BROOKLYN,77,-0.15660491531052814,-0.06301534286608913,-0.04724241257310672,0.13637081204341583,-0.03261375731772225,-0.006955161406253159,-0.24123932248422464,-0.04141618635552587,41.85899927327671,0.05903649679072115,75.61433661046982,51.53633314300164,259000.0,1250000.0,647109.7727272727,44
Throgs Neck,Coop_Walkup,BRONX,45,0.07256819931360226,-0.04420403652649316,-0.028301886792452897,0.05681627578520308,-0.011165048543689354,0.01818181818181812,0.04545124670478084,0.036005012672244825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Williamsburg,Coop_Walkup,BROOKLYN,90,-0.0073153070053886635,-0.030720220276305978,0.0028540668267605317,0.11878514882126594,-0.02937561067860176,0.011913888269402519,-0.07092000296959554,0.010441247365326494,55.161702951902654,0.056303518426234406,75.02383165663353,61.55691216726634,115000.0,668000.0,361992.3076923077,26
College Point,Coop_Walkup,QUEENS,109,0.14436119055253788,0.008321016039853312,-0.03921568627451002,0.11096441822986555,0.00572466560246606,0.03703703703703707,0.09409984893383574,0.037394088708819426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Downtown Brooklyn,One_Family,BROOKLYN,84,0.01839575279966825,0.02342607595937262,0.02335833127890351,0.03980683716396773,0.025943678849610654,0.049377640213035444,-0.0015382828701783493,0.0029076659158607156,53.22915453077362,0.015899331520803306,66.29384212088956,65.63892124924782,3995000.0,4010000.0,4002500.0,2
Kensington,Three_Family,BROOKLYN,66,0.21125104263497718,-0.09430724152365001,0.02870660629281354,-0.006620258750140555,-0.03806974689465205,0.07849554981337914,0.21385328995301858,0.11883741310490539,82.96797814274413,0.03253469564865641,69.88818631841943,78.3112844478932,625000.0,2285000.0,1340571.4285714286,7
Marine Park,Two_Family,BROOKLYN,63,0.22192581609135023,-0.08564491113879623,-0.028947368421052482,0.20768447805251086,-0.014840155715465292,0.015228426395939123,0.13176650608570076,0.10469515798222795,79.34014283069979,0.0824327362035497,80.66947918091216,73.4817847356216,319082.0,999000.0,697782.487804878,41
Elmhurst,Condo_Walkup,QUEENS,110,0.13058517864588431,-0.11030197872303142,0.015971610425348712,0.10921238577763381,-0.057736345476101535,0.0672603019374154,0.08036755179223623,0.09381850662160926,76.55001498046924,0.0781339486969663,79.74065539250881,70.45777498305803,370000.0,510000.0,417500.0,3
Gramercy,Coop_Walkup,MANHATTAN,13,0.2595132654867256,-0.06703331144409284,0.017312234498152917,-0.9129678328981723,-0.08380938501894483,0.03694277973893805,0.4915929203539823,0.1219710261225293,83.77182674121755,-0.2767792925720478,3.0558086060242,94.65183772472729,127000.0,3200000.0,1190526.923076923,13
Greenpoint,One_Family,BROOKLYN,94,0.08748682504245764,-0.014791226451593647,-0.012693762151941316,-0.007355785926265133,0.018134263295553513,0.04537316772966314,0.09083065258760152,0.0333634388075123,61.04180727911542,0.0015150615400015832,63.185883861374734,71.07336180349385,950000.0,3680000.0,2102142.8571428573,7
Mott Haven,Condo_Walkup,BRONX,40,0.14074148098382047,-0.14027153241667334,0.05064986864810682,0.06893115659417803,-0.03755912155624212,0.0936685794607038,0.11006951207321315,0.11803059847303321,82.76101040058492,0.0625666982956351,76.37709474415283,72.20526223828709,765000.0,765000.0,765000.0,1
Navy Yard,Coop_Walkup,BROOKLYN,84,0.07526561483481559,0.02342607595937262,0.019999999999999928,0.4301188781589075,0.025943678849610654,0.040000000000000036,-0.17809478985350646,0.02197253480843639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Queens Village,Three_Family,QUEENS,105,0.12933995417868152,-0.053001226290391966,-0.017282010997643298,0.10602763892972646,-0.0514101331016721,0.03191489361702116,0.0805989952996851,0.062148971729284484,68.42600250850042,0.06565245027032839,77.04382224227142,70.47139174692636,560000.0,995000.0,830900.0,5
Upper East Side,Coop_Walkup,MANHATTAN,19,-0.1017657682522046,0.07065973677592419,-0.004753820033955786,0.06241361407291787,0.07799930651872393,0.007631017843115331,-0.13725589347082442,-0.06507036860713024,35.791121349599656,-0.007447203221189486,61.24943906259949,57.6541016416792,133986.0,6600000.0,654030.1465517242,116
Upper West Side,Coop_Elevator,MANHATTAN,20,0.05333916492860234,0.12364545707140893,-0.007311333832506115,-0.1807491861110241,0.027236800955278122,0.016910328718967454,0.1318021888068679,-0.032617308561679284,44.116127241198434,-0.06992935334122782,47.74914222466466,73.48388409539052,137500.0,4.5E7,1739525.6510359868,917
Bensonhurst,Coop_Elevator,BROOKLYN,62,0.1956094270274053,-0.061297167829229345,0.0514165512834169,0.10241568397882903,-0.08088568486096823,0.044838373305526744,0.15219517132263202,0.10583630441213782,79.63287487935315,0.07940935666335913,80.01622827376674,74.68368628707383,182500.0,364900.0,255041.66666666666,12
Coney Island,Coop_Walkup,BROOKLYN,60,0.22243198651381393,-0.11284858199304187,0.006024096385541863,-0.20084754192658302,-0.1261309855233854,0.04347826086956516,0.2933922057994833,0.1244966521734371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Prospect Heights,Two_Family,BROOKLYN,77,-0.15660491531052814,-0.06301534286608913,-0.04724241257310672,0.13637081204341583,-0.03261375731772225,-0.006955161406253159,-0.24123932248422464,-0.04141618635552587,41.85899927327671,0.05903649679072115,75.61433661046982,51.53633314300164,1900000.0,3250000.0,2424750.0,4
Rosedale,Condo_Walkup,QUEENS,105,0.09028119128894961,-0.053001226290391966,0.020618556701030855,-0.012324107692885281,-0.0514101331016721,0.04123711340206171,0.09585259627581938,0.057953546642546865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Throgs Neck,Two_Family,BRONX,45,0.07256819931360226,-0.04420403652649316,-0.028301886792452897,0.05681627578520308,-0.011165048543689354,0.01818181818181812,0.04545124670478084,0.036005012672244825,61.71943576641962,0.02889717048775135,69.10223914257271,68.40350659259438,134355.0,1030789.0,555734.5339805825,103
University Heights,Three_Family,BRONX,52,0.07890483173465705,-0.006578378845489072,0.009569377990430419,0.10860092922841912,-0.054818685983307296,0.015974440894568634,0.026017108182685465,0.0326403871429332,60.856326792556644,0.06393140984691177,76.67196313464513,67.2601170970038,303000.0,777500.0,532619.5714285715,7
Westerleigh,Condo_Elevator,STATEN ISLAND,121,0.12362061626597792,-0.09269450240992776,-0.009999999999999964,0.0575236157808983,-0.048095394679912015,0.019607843137254832,0.0976679141596495,0.07784501665706338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Williamsburg,Two_Family,BROOKLYN,90,-0.0073153070053886635,-0.030720220276305978,0.0028540668267605317,0.11878514882126594,-0.02937561067860176,0.011913888269402519,-0.07092000296959554,0.010441247365326494,55.161702951902654,0.056303518426234406,75.02383165663353,61.55691216726634,131936.0,3950000.0,1851935.0,46
Chinatown,Three_Family,MANHATTAN,5,0.0,-0.03911735205616833,-0.01754385964912278,0.0,0.012878476503630552,0.01897533206831113,0.0,0.011260975910186637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
College Point,Two_Family,QUEENS,109,0.14436119055253788,0.008321016039853312,-0.03921568627451002,0.11096441822986555,0.00572466560246606,0.03703703703703707,0.09409984893383574,0.037394088708819426,62.07576784025692,0.04580693939872578,72.75587300953246,71.26570193511624,225000.0,1580000.0,903011.4789915966,119
Morris Park,Coop_Walkup,BRONX,49,0.0995637325104423,-0.005552873008208563,-0.05434782608695653,0.12368436843684369,0.017408452619768054,-0.020833333333333447,0.04020810535015869,0.023481499060199095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Stapleton,Condo_Elevator,STATEN ISLAND,120,0.073978584183052,-0.00789466039161007,-0.007010597761371814,-0.03940848545475924,0.046880497656678614,0.029446887833862394,0.09187254792611269,0.027297719180369273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,null
Bedford-Stuyvesant,Coop_Walkup,BROOKLYN,79,0.0,-0.02290855815192461,0.017655437888970164,0.10448492269088723,-0.010588012856872782,-0.0022391565599237,0.0,0.013577282733012386,55.96617294258098,0.040245138944578714,71.55415448768113,65.72942469363818,465000.0,465000.0,465000.0,1
Corona,Three_Family,QUEENS,110,0.12678181954920437,-0.11030197872303142,-0.0013930680931684338,0.1240372001825642,-0.057736345476101535,0.03273125342090881,0.06904531312052122,0.08814616130814198,75.09491927955037,0.07469037160956529,78.99661388985707,69.79164158336604,200000.0,1420000.0,949013.5205479452,73
Far Rockaway,Three_Family,QUEENS,101,0.05801359520779405,-0.06548924690517588,0.010005171659307081,0.026921660380806012,0.00958458929917102,0.017012629985258373,0.045160665061063685,0.04900174999962505,65.0534176673704,0.009841902909928289,64.98503497894094,68.38641049138774,220000.0,1132838.0,456704.39024390245,41
